"","entity_id","entity_name","sex","pronoun","race","urm","gender_urm","pronoun_urm","public_health_researcher","practitioner","non_public_health_researcher","policymaker","industry_expert","celebrity","journalist","expertise_label_by_relative_expertise","expertise_label_by_relative_reach","news_count","weights","subclass"
"169",2883394281,"amani ballour","Female","She","Middle Eastern","Yes","urm_female","urm_she","No","Yes","Yes","No","No","No","No","practitioner","practitioner",2,1,"40"
"170",2671809043,"ambrose otau talisuna","Male","He","Black/African","Yes","urm_male","urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,1,"19"
"171",3193722531,"amesh a adalja","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1,"19"
"172",3273342479,"amged el hawrani","Male","He","Middle Eastern","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",5,1,"3"
"173",632496526,"ami jones","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",2,1.80254452926209,"11"
"174",3207913593,"amir a afkhami","Male","He","Middle Eastern","Yes","urm_male","urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,1,"19"
"175",426340471,"amir attaran","Male","He","Middle Eastern","Yes","urm_male","urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1,"19"
"176",1148960819,"amir khan","Male","He","South Asian","Yes","urm_male","urm_he","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1,"43"
"177",2195753118,"amir yaron","Male","He","Middle Eastern","Yes","urm_male","urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,1,"22"
"178",4158407603,"amira roess","Female","She","Middle Eastern","Yes","urm_female","urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",1,1,"39"
"179",2697570350,"amit uppal","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"3"
"180",2796127330,"amitava banerjee","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1,"3"
"181",4132419924,"amiyatosh purnanandam","Male","He","South Asian","Yes","urm_male","urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"4"
"182",2402968513,"amy acton","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","Yes","Yes","No","No","practitioner","policymaker",12,4.50636132315522,"26"
"183",1925163619,"amy castro baker","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,0.614503816793893,"27"
"184",3955961189,"amy cho","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","Yes","No","No","practitioner","practitioner",1,2.57506361323155,"28"
"185",3680145185,"amy cohen","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","Yes","No","No","practitioner","practitioner",2,2.57506361323155,"28"
"186",3938078404,"amy compton phillips","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",4,0.726832471476648,"24"
"187",709541004,"amy dalton","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.643765903307888,"29"
"188",1916843710,"amy goldstein","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"189",3631984825,"amy klobuchar","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",4,1.1265903307888,"30"
"190",1312870367,"amy lessen","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"191",1105777512,"amy mathers","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"192",3470971275,"amy mcgrath","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"193",3754566208,"amy plasencia","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",1,0.726832471476648,"24"
"194",4173034342,"amy r sapkota","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"195",2205144998,"amy robach","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"196",141298919,"amy stone","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"197",599703329,"ana maria henao restrepo","Female","She","Latinx","Yes","urm_female","urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,1,"10"
"198",2193883945,"anahi ortiz","Female","She","Latinx","Yes","urm_female","urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",1,1,"37"
"199",2148426192,"anand menon","Male","He","South Asian","Yes","urm_male","urm_he","No","No","Yes","Yes","No","No","Yes","non_public_health_researcher","policymaker",1,1,"35"
"200",1880581961,"anand parekh","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",2,1,"45"
"201",2718112795,"anant agarwal","Male","He","South Asian","Yes","urm_male","urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,1,"18"
"202",4145287231,"anant bhan","Male","He","South Asian","Yes","urm_male","urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"5"
"203",1753179390,"anas nader","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","Yes","No","No","practitioner","practitioner",1,1.09614194347019,"9"
"204",1387810878,"anasse bari","Male","He","South Asian","Yes","urm_male","urm_he","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",2,1,"49"
"205",1368305852,"anastasia vasilieva","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","Yes","No","No","No","practitioner","policymaker",12,0.866607946760619,"12"
"206",2255613791,"anat admati","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"207",2169059653,"anders tegnell","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",7,0.951091334535272,"19"
"209",138802465,"andre kalil","Male","He","Latinx","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",10,1,"3"
"210",653569210,"andre sayegh","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"211",3756845089,"andrea andrea crisanti","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.951091334535272,"19"
"212",1754199066,"andrea crisanti","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",7,1.07294317217981,"15"
"213",2727554220,"andrea gambotto","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",6,1.00241704783613,"3"
"214",2715637852,"andrea graham","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"217",1367471092,"andrea vena","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","No","not_available","not_available",1,1.80254452926209,"33"
"218",1337291640,"andreas zapf","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.07294317217981,"15"
"220",1915329065,"andres manuel lopez obrador","Male","He","Latinx","Yes","urm_male","urm_he","No","No","No","Yes","No","No","Yes","policymaker","policymaker",3,1,"44"
"221",1172756086,"andrew bates","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"222",2325822110,"andrew beam","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","Yes","No","No","public_health_researcher","public_health_researcher",1,0.310783539527946,"34"
"223",2436317933,"andrew blythe","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"224",850653559,"andrew chesnut","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","Yes","non_public_health_researcher","non_public_health_researcher",2,0.643765903307888,"23"
"225",228997080,"andrew coggins jr","Male","He","Black/African","Yes","urm_male","urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",2,1,"18"
"227",2913295952,"andrew dowdle","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"228",1417354463,"andrew farmery","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"229",2605398759,"andrew foxall","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","Yes","non_public_health_researcher","non_public_health_researcher",1,0.643765903307888,"23"
"230",3000360845,"andrew freedman","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",3,0.518430948681574,"2"
"231",320366945,"andrew hastie","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"234",1711032822,"andrew janowski","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"235",2990448818,"andrew kipnis","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"237",2459651125,"andrew levin","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","Yes","non_public_health_researcher","policymaker",2,0.901272264631043,"35"
"238",3138278937,"andrew m cuomo","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",69,0.808206106870229,"7"
"239",2161093306,"andrew mehle","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",4,0.63551249429112,"5"
"240",688069401,"andrew metrick","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"243",3741258342,"andrew muhammad","Male","He","Black/African","Yes","urm_male","urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,1,"22"
"244",3176321886,"andrew norton","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"245",1037628640,"andrew noymer","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"246",979563825,"andrew pollard","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",5,1.00241704783613,"3"
"247",91851732,"andrew potter","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.672591242261973,"4"
